Cod Município;Território
3157005;Demais Municípios de Minas Gerais
3157104;Demais Municípios de Minas Gerais
3157203;RM de Belo Horizonte
3157252;Demais Municípios de Minas Gerais
3157278;Demais Municípios de Minas Gerais
3157302;Demais Municípios de Minas Gerais
3157336;Demais Municípios de Minas Gerais
3157377;Demais Municípios de Minas Gerais
3157401;Demais Municípios de Minas Gerais
3157500;Demais Municípios de Minas Gerais
3157609;Demais Municípios de Minas Gerais
3157658;Demais Municípios de Minas Gerais
3157708;Demais Municípios de Minas Gerais
3157807;RM de Belo Horizonte
3157906;Demais Municípios de Minas Gerais
3158003;Demais Municípios de Minas Gerais
3158102;Demais Municípios de Minas Gerais
3158201;Demais Municípios de Minas Gerais
3158300;Demais Municípios de Minas Gerais
3158409;Demais Municípios de Minas Gerais
3158508;Demais Municípios de Minas Gerais
3158607;Demais Municípios de Minas Gerais
3158706;Demais Municípios de Minas Gerais
3158805;Demais Municípios de Minas Gerais
3158904;Demais Municípios de Minas Gerais
3158953;RM do Vale do Aço
3159001;Demais Municípios de Minas Gerais
3159100;Demais Municípios de Minas Gerais
3159209;Demais Municípios de Minas Gerais
3159308;Demais Municípios de Minas Gerais
3159357;Demais Municípios de Minas Gerais
3159407;Demais Municípios de Minas Gerais
3159506;Demais Municípios de Minas Gerais
3159605;Demais Municípios de Minas Gerais
3159704;Demais Municípios de Minas Gerais
3159803;Demais Municípios de Minas Gerais
3159902;Demais Municípios de Minas Gerais
3160009;Demais Municípios de Minas Gerais
3160108;Demais Municípios de Minas Gerais
3160207;Demais Municípios de Minas Gerais
3160306;Demais Municípios de Minas Gerais
3160405;Demais Municípios de Minas Gerais
3160454;Demais Municípios de Minas Gerais
3160504;Demais Municípios de Minas Gerais
3160603;Demais Municípios de Minas Gerais
3160702;Demais Municípios de Minas Gerais
3160801;Demais Municípios de Minas Gerais
3160900;Demais Municípios de Minas Gerais
3160959;Demais Municípios de Minas Gerais
3161007;Demais Municípios de Minas Gerais
3161056;Demais Municípios de Minas Gerais
3161106;Demais Municípios de Minas Gerais
3161205;Demais Municípios de Minas Gerais
3161304;Demais Municípios de Minas Gerais
3161403;Demais Municípios de Minas Gerais
3161502;Demais Municípios de Minas Gerais
3161601;Demais Municípios de Minas Gerais
3161650;Demais Municípios de Minas Gerais
3161700;Demais Municípios de Minas Gerais
3161809;Demais Municípios de Minas Gerais
3161908;RM de Belo Horizonte
3162005;Demais Municípios de Minas Gerais
3162104;Demais Municípios de Minas Gerais
3162203;Demais Municípios de Minas Gerais
3162252;Demais Municípios de Minas Gerais
3162302;Demais Municípios de Minas Gerais
3162401;Demais Municípios de Minas Gerais
3162450;Demais Municípios de Minas Gerais
3162500;Demais Municípios de Minas Gerais
3162559;Demais Municípios de Minas Gerais
3162575;Demais Municípios de Minas Gerais
3162609;RM do Vale do Aço
3162658;Demais Municípios de Minas Gerais
3162708;Demais Municípios de Minas Gerais
3162807;Demais Municípios de Minas Gerais
3162906;Demais Municípios de Minas Gerais
3162922;RM de Belo Horizonte
3162948;Demais Municípios de Minas Gerais
3162955;RM de Belo Horizonte
3163003;Demais Municípios de Minas Gerais
3163102;RM de Belo Horizonte
3163201;Demais Municípios de Minas Gerais
3163300;Demais Municípios de Minas Gerais
3163409;RM do Vale do Aço
3163508;Demais Municípios de Minas Gerais
3163607;Demais Municípios de Minas Gerais
3163706;Demais Municípios de Minas Gerais
3163805;Demais Municípios de Minas Gerais
3163904;Demais Municípios de Minas Gerais
3164001;Demais Municípios de Minas Gerais
3164100;Demais Municípios de Minas Gerais
3164209;Demais Municípios de Minas Gerais
3164308;Demais Municípios de Minas Gerais
3164407;Demais Municípios de Minas Gerais
3164431;Demais Municípios de Minas Gerais
3164472;Demais Municípios de Minas Gerais
3164506;Demais Municípios de Minas Gerais
3164605;Demais Municípios de Minas Gerais
3164704;Demais Municípios de Minas Gerais
3164803;Demais Municípios de Minas Gerais
3164902;Demais Municípios de Minas Gerais
3165008;Demais Municípios de Minas Gerais
3165107;Demais Municípios de Minas Gerais
3165206;Demais Municípios de Minas Gerais
3165305;Demais Municípios de Minas Gerais
3165404;Demais Municípios de Minas Gerais
3165503;Demais Municípios de Minas Gerais
3165537;RM de Belo Horizonte
3165552;Demais Municípios de Minas Gerais
3165560;Demais Municípios de Minas Gerais
3165578;Demais Municípios de Minas Gerais
3165602;Demais Municípios de Minas Gerais
3165701;Demais Municípios de Minas Gerais
3165800;Demais Municípios de Minas Gerais
3165909;Demais Municípios de Minas Gerais
3166006;Demais Municípios de Minas Gerais
3166105;Demais Municípios de Minas Gerais
3166204;Demais Municípios de Minas Gerais
3166303;Demais Municípios de Minas Gerais
3166402;Demais Municípios de Minas Gerais
3166501;Demais Municípios de Minas Gerais
3166600;Demais Municípios de Minas Gerais
3166709;Demais Municípios de Minas Gerais
3166808;Demais Municípios de Minas Gerais
3166907;Demais Municípios de Minas Gerais
3166956;Demais Municípios de Minas Gerais
3167004;Demais Municípios de Minas Gerais
3167103;Demais Municípios de Minas Gerais
3167202;RM de Belo Horizonte
3167301;Demais Municípios de Minas Gerais
3167400;Demais Municípios de Minas Gerais
3167509;Demais Municípios de Minas Gerais
3167608;Demais Municípios de Minas Gerais
3167707;RM do Vale do Aço
3167806;Demais Municípios de Minas Gerais
3167905;Demais Municípios de Minas Gerais
3168002;Demais Municípios de Minas Gerais
3168051;Demais Municípios de Minas Gerais
3168101;Demais Municípios de Minas Gerais
3168200;Demais Municípios de Minas Gerais
3168309;RM de Belo Horizonte
3168408;Demais Municípios de Minas Gerais
3168507;Demais Municípios de Minas Gerais
3168606;Demais Municípios de Minas Gerais
3168705;RM do Vale do Aço
3168804;Demais Municípios de Minas Gerais
3168903;Demais Municípios de Minas Gerais
3169000;Demais Municípios de Minas Gerais
3169059;Demais Municípios de Minas Gerais
3169109;Demais Municípios de Minas Gerais
3169208;Demais Municípios de Minas Gerais
3169307;Demais Municípios de Minas Gerais
3169356;Demais Municípios de Minas Gerais
3169406;Demais Municípios de Minas Gerais
3169505;Demais Municípios de Minas Gerais
3169604;Demais Municípios de Minas Gerais
3169703;Demais Municípios de Minas Gerais
3169802;Demais Municípios de Minas Gerais
3169901;Demais Municípios de Minas Gerais
3170008;Demais Municípios de Minas Gerais
3170057;Demais Municípios de Minas Gerais
3170107;Demais Municípios de Minas Gerais
3170206;Demais Municípios de Minas Gerais
3170305;Demais Municípios de Minas Gerais
3170404;RIDE do Distrito Federal e Entorno
3170438;Demais Municípios de Minas Gerais
3170479;Demais Municípios de Minas Gerais
3170503;Demais Municípios de Minas Gerais
3170529;Demais Municípios de Minas Gerais
3170578;RM do Vale do Aço
3170602;Demais Municípios de Minas Gerais
3170651;Demais Municípios de Minas Gerais
3170701;Demais Municípios de Minas Gerais
3170750;Demais Municípios de Minas Gerais
3170800;Demais Municípios de Minas Gerais
3170909;Demais Municípios de Minas Gerais
3171006;Demais Municípios de Minas Gerais
3171030;Demais Municípios de Minas Gerais
3171071;Demais Municípios de Minas Gerais
3171105;Demais Municípios de Minas Gerais
3171154;Demais Municípios de Minas Gerais
3171204;RM de Belo Horizonte
3171303;Demais Municípios de Minas Gerais
3171402;Demais Municípios de Minas Gerais
3171501;Demais Municípios de Minas Gerais
3171600;Demais Municípios de Minas Gerais
3171709;Demais Municípios de Minas Gerais
3171808;Demais Municípios de Minas Gerais
3171907;Demais Municípios de Minas Gerais
3172004;Demais Municípios de Minas Gerais
3172103;Demais Municípios de Minas Gerais
3172202;Demais Municípios de Minas Gerais
3200102;Demais Municípios do Espírito Santo
3200136;Demais Municípios do Espírito Santo
3200169;Demais Municípios do Espírito Santo
3200201;Demais Municípios do Espírito Santo
3200300;Demais Municípios do Espírito Santo
3200359;Demais Municípios do Espírito Santo
3200409;Demais Municípios do Espírito Santo
3200508;Demais Municípios do Espírito Santo
3200607;Demais Municípios do Espírito Santo
3200706;Demais Municípios do Espírito Santo
3200805;Demais Municípios do Espírito Santo
3200904;Demais Municípios do Espírito Santo
3201001;Demais Municípios do Espírito Santo
3201100;Demais Municípios do Espírito Santo
3201159;Demais Municípios do Espírito Santo
3201209;Demais Municípios do Espírito Santo
3201308;RM da Grande Vitória
3201407;Demais Municípios do Espírito Santo
3201506;Demais Municípios do Espírito Santo
3201605;Demais Municípios do Espírito Santo
3201704;Demais Municípios do Espírito Santo
3201803;Demais Municípios do Espírito Santo
3201902;Demais Municípios do Espírito Santo
3202009;Demais Municípios do Espírito Santo
3202108;Demais Municípios do Espírito Santo
3202207;RM da Grande Vitória
3202256;Demais Municípios do Espírito Santo
3202306;Demais Municípios do Espírito Santo
3202405;RM da Grande Vitória
3202454;Demais Municípios do Espírito Santo
3202504;Demais Municípios do Espírito Santo
3202553;Demais Municípios do Espírito Santo
3202603;Demais Municípios do Espírito Santo
3202652;Demais Municípios do Espírito Santo
3202702;Demais Municípios do Espírito Santo
3202801;Demais Municípios do Espírito Santo
3202900;Demais Municípios do Espírito Santo
3203007;Demais Municípios do Espírito Santo
3203056;Demais Municípios do Espírito Santo
3203106;Demais Municípios do Espírito Santo
3203130;Demais Municípios do Espírito Santo
3203163;Demais Municípios do Espírito Santo
3203205;Demais Municípios do Espírito Santo
3203304;Demais Municípios do Espírito Santo
3203320;Demais Municípios do Espírito Santo
3203346;Demais Municípios do Espírito Santo
3203353;Demais Municípios do Espírito Santo
3203403;Demais Municípios do Espírito Santo
3203502;Demais Municípios do Espírito Santo
3203601;Demais Municípios do Espírito Santo
3203700;Demais Municípios do Espírito Santo
3203809;Demais Municípios do Espírito Santo
3203908;Demais Municípios do Espírito Santo
3204005;Demais Municípios do Espírito Santo
3204054;Demais Municípios do Espírito Santo
3204104;Demais Municípios do Espírito Santo
3204203;Demais Municípios do Espírito Santo
3204252;Demais Municípios do Espírito Santo
3204302;Demais Municípios do Espírito Santo
3204351;Demais Municípios do Espírito Santo
3204401;Demais Municípios do Espírito Santo
3204500;Demais Municípios do Espírito Santo
3204559;Demais Municípios do Espírito Santo
3204609;Demais Municípios do Espírito Santo
3204658;Demais Municípios do Espírito Santo
3204708;Demais Municípios do Espírito Santo
3204807;Demais Municípios do Espírito Santo
3204906;Demais Municípios do Espírito Santo
3204955;Demais Municípios do Espírito Santo
3205002;RM da Grande Vitória
3205010;Demais Municípios do Espírito Santo
3205036;Demais Municípios do Espírito Santo
3205069;Demais Municípios do Espírito Santo
3205101;RM da Grande Vitória
3205150;Demais Municípios do Espírito Santo
3205176;Demais Municípios do Espírito Santo
3205200;RM da Grande Vitória
3205309;RM da Grande Vitória
3300100;Demais Municípios do Rio de Janeiro
3300159;Demais Municípios do Rio de Janeiro
3300209;Demais Municípios do Rio de Janeiro
3300225;Demais Municípios do Rio de Janeiro
3300233;Demais Municípios do Rio de Janeiro
3300258;Demais Municípios do Rio de Janeiro
3300308;Demais Municípios do Rio de Janeiro
3300407;Demais Municípios do Rio de Janeiro
3300456;RM do Rio de Janeiro
3300506;Demais Municípios do Rio de Janeiro
3300605;Demais Municípios do Rio de Janeiro
3300704;Demais Municípios do Rio de Janeiro
3300803;RM do Rio de Janeiro
3300902;Demais Municípios do Rio de Janeiro
3300936;Demais Municípios do Rio de Janeiro
3300951;Demais Municípios do Rio de Janeiro
3301009;Demais Municípios do Rio de Janeiro
3301108;Demais Municípios do Rio de Janeiro
3301157;Demais Municípios do Rio de Janeiro
3301207;Demais Municípios do Rio de Janeiro
3301306;Demais Municípios do Rio de Janeiro
3301405;Demais Municípios do Rio de Janeiro
3301504;Demais Municípios do Rio de Janeiro
3301603;Demais Municípios do Rio de Janeiro
3301702;RM do Rio de Janeiro
3301801;Demais Municípios do Rio de Janeiro
3301850;RM do Rio de Janeiro
3301876;Demais Municípios do Rio de Janeiro
3301900;RM do Rio de Janeiro
3302007;RM do Rio de Janeiro
3302056;Demais Municípios do Rio de Janeiro
3302106;Demais Municípios do Rio de Janeiro
3302205;Demais Municípios do Rio de Janeiro
3302254;Demais Municípios do Rio de Janeiro
3302270;RM do Rio de Janeiro
3302304;Demais Municípios do Rio de Janeiro
3302403;Demais Municípios do Rio de Janeiro
3302452;Demais Municípios do Rio de Janeiro
3302502;RM do Rio de Janeiro
3302601;Demais Municípios do Rio de Janeiro
3302700;RM do Rio de Janeiro
3302809;Demais Municípios do Rio de Janeiro
3302858;RM do Rio de Janeiro
3302908;Demais Municípios do Rio de Janeiro
3303005;Demais Municípios do Rio de Janeiro
3303104;Demais Municípios do Rio de Janeiro
3303203;RM do Rio de Janeiro
3303302;RM do Rio de Janeiro
3303401;Demais Municípios do Rio de Janeiro
3303500;RM do Rio de Janeiro
3303609;RM do Rio de Janeiro
3303708;Demais Municípios do Rio de Janeiro
3303807;Demais Municípios do Rio de Janeiro
3303856;Demais Municípios do Rio de Janeiro
3303906;RM do Rio de Janeiro
3303955;Demais Municípios do Rio de Janeiro
3304003;Demais Municípios do Rio de Janeiro
3304102;Demais Municípios do Rio de Janeiro
3304110;Demais Municípios do Rio de Janeiro
3304128;Demais Municípios do Rio de Janeiro
3304144;RM do Rio de Janeiro
3304151;Demais Municípios do Rio de Janeiro
3304201;Demais Municípios do Rio de Janeiro
3304300;RM do Rio de Janeiro
3304409;Demais Municípios do Rio de Janeiro
3304508;Demais Municípios do Rio de Janeiro
3304524;Demais Municípios do Rio de Janeiro
3304557;RM do Rio de Janeiro
3304607;Demais Municípios do Rio de Janeiro
3304706;Demais Municípios do Rio de Janeiro
3304755;Demais Municípios do Rio de Janeiro
3304805;Demais Municípios do Rio de Janeiro
3304904;RM do Rio de Janeiro
3305000;Demais Municípios do Rio de Janeiro
3305109;RM do Rio de Janeiro
3305133;Demais Municípios do Rio de Janeiro
3305158;Demais Municípios do Rio de Janeiro
3305208;Demais Municípios do Rio de Janeiro
3305307;Demais Municípios do Rio de Janeiro
3305406;Demais Municípios do Rio de Janeiro
3305505;Demais Municípios do Rio de Janeiro
3305554;RM do Rio de Janeiro
3305604;Demais Municípios do Rio de Janeiro
3305703;Demais Municípios do Rio de Janeiro
3305752;RM do Rio de Janeiro
3305802;Demais Municípios do Rio de Janeiro
3305901;Demais Municípios do Rio de Janeiro
3306008;Demais Municípios do Rio de Janeiro
3306107;Demais Municípios do Rio de Janeiro
3306156;Demais Municípios do Rio de Janeiro
3306206;Demais Municípios do Rio de Janeiro
3306305;Demais Municípios do Rio de Janeiro
3500105;Demais Municípios de São Paulo
3500204;Demais Municípios de São Paulo
3500303;Demais Municípios de São Paulo
3500402;Demais Municípios de São Paulo
3500501;Demais Municípios de São Paulo
3500550;Demais Municípios de São Paulo
3500600;Demais Municípios de São Paulo
3500709;Demais Municípios de São Paulo
3500758;RM de Sorocaba
3500808;Demais Municípios de São Paulo
3500907;Demais Municípios de São Paulo
3501004;RM de Ribeirão Preto
3501103;Demais Municípios de São Paulo
3501152;RM de Sorocaba
3501202;Demais Municípios de São Paulo
3501301;Demais Municípios de São Paulo
3501400;Demais Municípios de São Paulo
3501509;Demais Municípios de São Paulo
3501608;RM de Campinas
3501707;Demais Municípios de São Paulo
3501806;Demais Municípios de São Paulo
3501905;Demais Municípios de São Paulo
3502002;Demais Municípios de São Paulo
3502101;Demais Municípios de São Paulo
3502200;Demais Municípios de São Paulo
3502309;Demais Municípios de São Paulo
3502408;Demais Municípios de São Paulo
3502507;RM do Vale do Paraíba e Litoral Norte
3502606;Demais Municípios de São Paulo
3502705;Demais Municípios de São Paulo
3502754;RM de Sorocaba
3502804;Demais Municípios de São Paulo
3502903;RM de Sorocaba
3503000;Demais Municípios de São Paulo
3503109;Demais Municípios de São Paulo
3503158;RM do Vale do Paraíba e Litoral Norte
3503208;Demais Municípios de São Paulo
3503307;Demais Municípios de São Paulo
3503356;Demais Municípios de São Paulo
3503406;Demais Municípios de São Paulo
3503505;RM do Vale do Paraíba e Litoral Norte
3503604;Demais Municípios de São Paulo
3503703;Demais Municípios de São Paulo
3503802;RM de Campinas
3503901;RM de São Paulo
3503950;Demais Municípios de São Paulo
3504008;Demais Municípios de São Paulo
3504107;Demais Municípios de São Paulo
3504206;Demais Municípios de São Paulo
3504305;Demais Municípios de São Paulo
3504404;Demais Municípios de São Paulo
3504503;Demais Municípios de São Paulo
3504602;Demais Municípios de São Paulo
3504701;Demais Municípios de São Paulo
3504800;Demais Municípios de São Paulo
3504909;RM do Vale do Paraíba e Litoral Norte
3505005;Demais Municípios de São Paulo
3505104;Demais Municípios de São Paulo
3505203;Demais Municípios de São Paulo
3505302;Demais Municípios de São Paulo
3505351;Demais Municípios de São Paulo
3505401;Demais Municípios de São Paulo
3505500;Demais Municípios de São Paulo
3505609;RM de Ribeirão Preto
3505708;RM de São Paulo
3505807;Demais Municípios de São Paulo
3505906;RM de Ribeirão Preto
3506003;Demais Municípios de São Paulo
3506102;Demais Municípios de São Paulo
3506201;Demais Municípios de São Paulo
3506300;Demais Municípios de São Paulo
3506359;RM da Baixada Santista
3506409;Demais Municípios de São Paulo
3506508;Demais Municípios de São Paulo
3506607;RM de São Paulo
3506706;Demais Municípios de São Paulo
3506805;Demais Municípios de São Paulo
3506904;Demais Municípios de São Paulo
3507001;RM de Sorocaba
3507100;Demais Municípios de São Paulo
3507159;Demais Municípios de São Paulo
3507209;Demais Municípios de São Paulo
3507308;Demais Municípios de São Paulo
3507407;Demais Municípios de São Paulo
3507456;Demais Municípios de São Paulo
3507506;Demais Municípios de São Paulo
3507605;Demais Municípios de São Paulo
3507704;Demais Municípios de São Paulo
3507753;Demais Municípios de São Paulo
3507803;RM de Ribeirão Preto
3507902;Demais Municípios de São Paulo
3508009;Demais Municípios de São Paulo
3508108;Demais Municípios de São Paulo
3508207;Demais Municípios de São Paulo
3508306;Demais Municípios de São Paulo
3508405;Demais Municípios de São Paulo
3508504;RM do Vale do Paraíba e Litoral Norte
3508603;RM do Vale do Paraíba e Litoral Norte
3508702;Demais Municípios de São Paulo
3508801;Demais Municípios de São Paulo
3508900;Demais Municípios de São Paulo
3509007;RM de São Paulo
3509106;Demais Municípios de São Paulo
3509205;RM de São Paulo
3509254;Demais Municípios de São Paulo
3509304;Demais Municípios de São Paulo
3509403;RM de Ribeirão Preto
3509452;Demais Municípios de São Paulo
3509502;RM de Campinas
3509601;Demais Municípios de São Paulo
3509700;RM do Vale do Paraíba e Litoral Norte
3509809;Demais Municípios de São Paulo
3509908;Demais Municípios de São Paulo
3509957;RM do Vale do Paraíba e Litoral Norte
3510005;Demais Municípios de São Paulo
3510104;Demais Municípios de São Paulo
3510153;Demais Municípios de São Paulo
3510203;Demais Municípios de São Paulo
3510302;RM de Sorocaba
3510401;Demais Municípios de São Paulo
3510500;RM do Vale do Paraíba e Litoral Norte
3510609;RM de São Paulo
3510708;Demais Municípios de São Paulo
3510807;Demais Municípios de São Paulo
3510906;RM de Ribeirão Preto
3511003;Demais Municípios de São Paulo
3511102;Demais Municípios de São Paulo
3511201;Demais Municípios de São Paulo
3511300;Demais Municípios de São Paulo
3511409;Demais Municípios de São Paulo
3511508;RM de Sorocaba
3511607;RM de Sorocaba
3511706;Demais Municípios de São Paulo
3511904;Demais Municípios de São Paulo
3512001;Demais Municípios de São Paulo
3512100;Demais Municípios de São Paulo
3512209;Demais Municípios de São Paulo
3512308;Demais Municípios de São Paulo
3512407;Demais Municípios de São Paulo
3512506;Demais Municípios de São Paulo
3512605;Demais Municípios de São Paulo
3512704;Demais Municípios de São Paulo
3512803;RM de Campinas
3512902;Demais Municípios de São Paulo
3513009;RM de São Paulo
3513108;RM de Ribeirão Preto
3513207;Demais Municípios de São Paulo
3513306;Demais Municípios de São Paulo
3513405;RM do Vale do Paraíba e Litoral Norte
3513504;RM da Baixada Santista
3513603;RM do Vale do Paraíba e Litoral Norte
3513702;Demais Municípios de São Paulo
3513801;RM de São Paulo
3513850;Demais Municípios de São Paulo
3513900;Demais Municípios de São Paulo
3514007;Demais Municípios de São Paulo
3514106;Demais Municípios de São Paulo
3514205;Demais Municípios de São Paulo
3514304;Demais Municípios de São Paulo
3514403;Demais Municípios de São Paulo
3514502;Demais Municípios de São Paulo
3514601;RM de Ribeirão Preto
3514700;Demais Municípios de São Paulo
3514809;Demais Municípios de São Paulo
3514908;Demais Municípios de São Paulo
3514924;Demais Municípios de São Paulo
3514957;Demais Municípios de São Paulo
3515004;RM de São Paulo
3515103;RM de São Paulo
3515129;Demais Municípios de São Paulo
3515152;RM de Campinas
3515186;Demais Municípios de São Paulo
3515194;Demais Municípios de São Paulo
3515202;Demais Municípios de São Paulo
3515301;Demais Municípios de São Paulo
3515350;Demais Municípios de São Paulo
3515400;Demais Municípios de São Paulo
3515509;Demais Municípios de São Paulo
3515608;Demais Municípios de São Paulo
3515657;Demais Municípios de São Paulo
3515707;RM de São Paulo
3515806;Demais Municípios de São Paulo
3515905;Demais Municípios de São Paulo
3516002;Demais Municípios de São Paulo
3516101;Demais Municípios de São Paulo
3516200;Demais Municípios de São Paulo
3516309;RM de São Paulo
3516408;RM de São Paulo
3516507;Demais Municípios de São Paulo
3516606;Demais Municípios de São Paulo
3516705;Demais Municípios de São Paulo
3516804;Demais Municípios de São Paulo
3516853;Demais Municípios de São Paulo
3516903;Demais Municípios de São Paulo
3517000;Demais Municípios de São Paulo
3517109;Demais Municípios de São Paulo
3517208;Demais Municípios de São Paulo
3517307;Demais Municípios de São Paulo
3517406;Demais Municípios de São Paulo
3517505;Demais Municípios de São Paulo
3517604;Demais Municípios de São Paulo
3517703;Demais Municípios de São Paulo
3517802;Demais Municípios de São Paulo
3517901;Demais Municípios de São Paulo
3518008;Demais Municípios de São Paulo
3518107;Demais Municípios de São Paulo
3518206;Demais Municípios de São Paulo
3518305;RM de São Paulo
3518404;RM do Vale do Paraíba e Litoral Norte
3518503;Demais Municípios de São Paulo
3518602;RM de Ribeirão Preto
3518701;RM da Baixada Santista
3518800;RM de São Paulo
3518859;RM de Ribeirão Preto
3518909;Demais Municípios de São Paulo
3519006;Demais Municípios de São Paulo
3519055;RM de Campinas
3519071;RM de Campinas
3519105;Demais Municípios de São Paulo
3519204;Demais Municípios de São Paulo
3519253;Demais Municípios de São Paulo
3519303;Demais Municípios de São Paulo
3519402;Demais Municípios de São Paulo
3519501;Demais Municípios de São Paulo
3519600;Demais Municípios de São Paulo
3519709;RM de Sorocaba
3519808;Demais Municípios de São Paulo
3519907;Demais Municípios de São Paulo
3520004;Demais Municípios de São Paulo
3520103;Demais Municípios de São Paulo
3520202;RM do Vale do Paraíba e Litoral Norte
3520301;Demais Municípios de São Paulo
3520400;RM do Vale do Paraíba e Litoral Norte
3520426;Demais Municípios de São Paulo
3520442;Demais Municípios de São Paulo
3520509;RM de Campinas
3520608;Demais Municípios de São Paulo
3520707;Demais Municípios de São Paulo
3520806;Demais Municípios de São Paulo
3520905;Demais Municípios de São Paulo
3521002;RM de Sorocaba
3521101;Demais Municípios de São Paulo
3521150;Demais Municípios de São Paulo
3521200;Demais Municípios de São Paulo
3521309;Demais Municípios de São Paulo
3521408;Demais Municípios de São Paulo
3521507;Demais Municípios de São Paulo
3521606;Demais Municípios de São Paulo
3521705;Demais Municípios de São Paulo
3521804;Demais Municípios de São Paulo
3521903;Demais Municípios de São Paulo
3522000;Demais Municípios de São Paulo
3522109;RM da Baixada Santista
3522158;Demais Municípios de São Paulo
3522208;RM de São Paulo
3522307;RM de Sorocaba
3522406;Demais Municípios de São Paulo
3522505;RM de São Paulo
3522604;Demais Municípios de São Paulo
3522653;Demais Municípios de São Paulo
3522703;Demais Municípios de São Paulo
3522802;Demais Municípios de São Paulo
3522901;Demais Municípios de São Paulo
3523008;Demais Municípios de São Paulo
3523107;RM de São Paulo
3523206;Demais Municípios de São Paulo
3523305;Demais Municípios de São Paulo
3523404;RM de Campinas
3523503;Demais Municípios de São Paulo
3523602;Demais Municípios de São Paulo
3523701;Demais Municípios de São Paulo
3523800;Demais Municípios de São Paulo
3523909;RM de Sorocaba
3524006;Demais Municípios de São Paulo
3524105;Demais Municípios de São Paulo
3524204;Demais Municípios de São Paulo
3524303;RM de Ribeirão Preto
3524402;RM do Vale do Paraíba e Litoral Norte
3524501;Demais Municípios de São Paulo
3524600;Demais Municípios de São Paulo
3524709;RM de Campinas
3524808;Demais Municípios de São Paulo
3524907;RM do Vale do Paraíba e Litoral Norte
3525003;RM de São Paulo
3525102;RM de Ribeirão Preto
3525201;Demais Municípios de São Paulo
3525300;Demais Municípios de São Paulo
3525409;Demais Municípios de São Paulo
3525508;Demais Municípios de São Paulo
3525607;Demais Municípios de São Paulo
3525706;Demais Municípios de São Paulo
3525805;Demais Municípios de São Paulo
3525854;RM de Sorocaba
3525904;Demais Municípios de São Paulo
3526001;Demais Municípios de São Paulo
3526100;Demais Municípios de São Paulo
3526209;RM de São Paulo
3526308;RM do Vale do Paraíba e Litoral Norte
3526407;Demais Municípios de São Paulo
3526506;Demais Municípios de São Paulo
3526605;RM do Vale do Paraíba e Litoral Norte
3526704;Demais Municípios de São Paulo
3526803;Demais Municípios de São Paulo
3526902;Demais Municípios de São Paulo
3527009;Demais Municípios de São Paulo
3527108;Demais Municípios de São Paulo
3527207;RM do Vale do Paraíba e Litoral Norte
3527256;Demais Municípios de São Paulo
3527306;Demais Municípios de São Paulo
3527405;Demais Municípios de São Paulo
3527504;Demais Municípios de São Paulo
3527603;RM de Ribeirão Preto
3527702;Demais Municípios de São Paulo
3527801;Demais Municípios de São Paulo
3527900;Demais Municípios de São Paulo
3528007;Demais Municípios de São Paulo
3528106;Demais Municípios de São Paulo
3528205;Demais Municípios de São Paulo
3528304;Demais Municípios de São Paulo
3528403;RM de Sorocaba
3528502;RM de São Paulo
3528601;Demais Municípios de São Paulo
3528700;Demais Municípios de São Paulo
3528809;Demais Municípios de São Paulo
3528858;Demais Municípios de São Paulo
3528908;Demais Municípios de São Paulo
3529005;Demais Municípios de São Paulo
3529104;Demais Municípios de São Paulo
3529203;Demais Municípios de São Paulo
3529302;Demais Municípios de São Paulo
3529401;RM de São Paulo
3529500;Demais Municípios de São Paulo
3529609;Demais Municípios de São Paulo
3529658;Demais Municípios de São Paulo
3529708;Demais Municípios de São Paulo
3529807;Demais Municípios de São Paulo
3529906;Demais Municípios de São Paulo
3530003;Demais Municípios de São Paulo
3530102;Demais Municípios de São Paulo
3530201;Demais Municípios de São Paulo
3530300;Demais Municípios de São Paulo
3530409;Demais Municípios de São Paulo
3530508;RM de Ribeirão Preto
3530607;RM de São Paulo
3530706;Demais Municípios de São Paulo
3530805;Demais Municípios de São Paulo
3530904;Demais Municípios de São Paulo
3531001;Demais Municípios de São Paulo
3531100;RM da Baixada Santista
3531209;Demais Municípios de São Paulo
3531308;RM de Ribeirão Preto
3531407;Demais Municípios de São Paulo
3531506;Demais Municípios de São Paulo
3531605;Demais Municípios de São Paulo
3531704;RM do Vale do Paraíba e Litoral Norte
3531803;RM de Campinas
3531902;RM de Ribeirão Preto
3532009;RM de Campinas
3532058;Demais Municípios de São Paulo
3532108;Demais Municípios de São Paulo
3532157;Demais Municípios de São Paulo
3532207;Demais Municípios de São Paulo
3532306;RM do Vale do Paraíba e Litoral Norte
3532405;Demais Municípios de São Paulo
3532504;Demais Municípios de São Paulo
3532603;Demais Municípios de São Paulo
3532702;Demais Municípios de São Paulo
3532801;Demais Municípios de São Paulo
3532827;Demais Municípios de São Paulo
3532843;Demais Municípios de São Paulo
3532868;Demais Municípios de São Paulo
3532900;Demais Municípios de São Paulo
3533007;Demais Municípios de São Paulo
3533106;Demais Municípios de São Paulo
3533205;Demais Municípios de São Paulo
3533254;Demais Municípios de São Paulo
3533304;Demais Municípios de São Paulo
3533403;RM de Campinas
3533502;Demais Municípios de São Paulo
3533601;RM de Ribeirão Preto
3533700;Demais Municípios de São Paulo
3533809;Demais Municípios de São Paulo
3533908;Demais Municípios de São Paulo
3534005;Demais Municípios de São Paulo
